s_id,sch_id,s_itt_2122,sum_score,std_pretest,mean_sum,mean_pre,school_size,pretest_dev
4379,66,1,10,-1.1515077517168972,13.330434782608696,-0.22231414039886202,115,-0.9291936113180352
1488,66,1,8,-1.0968493039923068,13.330434782608696,-0.22231414039886202,115,-0.8745351635934449
5592,66,1,9,-1.2608246471660778,13.330434782608696,-0.22231414039886202,115,-1.0385105067672158
2661,66,1,11,-1.8620675721365711,13.330434782608696,-0.22231414039886202,115,-1.6397534317377092
7301,66,1,13,-0.2769725881234523,13.330434782608696,-0.22231414039886202,115,-0.0546584477245903
4228,71,0,16,-1.8620675721365711,10.629213483146067,-0.730821946196174,89,-1.1312456259403971
5757,66,1,8,-1.3701415426152583,13.330434782608696,-0.22231414039886202,115,-1.1478274022163963
4106,66,1,16,0.4335872322962216,13.330434782608696,-0.22231414039886202,115,0.6559013726950836
5089,66,1,16,0.4335872322962216,13.330434782608696,-0.22231414039886202,115,0.6559013726950836
2652,66,1,11,-0.2769725881234523,13.330434782608696,-0.22231414039886202,115,-0.0546584477245903
1644,66,1,6,-1.6434337812382098,13.330434782608696,-0.22231414039886202,115,-1.4211196408393478
3457,66,1,17,-0.3316310358480426,13.330434782608696,-0.22231414039886202,115,-0.10931689544918058
1204,66,1,10,-0.9875324085431262,13.330434782608696,-0.22231414039886202,115,-0.7652182681442642
6418,66,1,18,0.9801717095421246,13.330434782608696,-0.22231414039886202,115,1.2024858499409867
2579,66,1,17,0.3789287845716313,13.330434782608696,-0.22231414039886202,115,0.6012429249704934
1374,66,1,16,-0.8235570653693554,13.330434782608696,-0.22231414039886202,115,-0.6012429249704934
2826,66,1,16,0.5975625754699925,13.330434782608696,-0.22231414039886202,115,0.8198767158688545
6678,66,1,16,0.5975625754699925,13.330434782608696,-0.22231414039886202,115,0.8198767158688545
2425,66,1,10,-0.49560637902181354,13.330434782608696,-0.22231414039886202,115,-0.2732922386229515
3173,66,1,8,-0.8782155130939456,13.330434782608696,-0.22231414039886202,115,-0.6559013726950836
5041,66,1,24,0.7068794709191731,13.330434782608696,-0.22231414039886202,115,0.9291936113180351
210,66,1,22,0.8161963663683537,13.330434782608696,-0.22231414039886202,115,1.0385105067672158
7733,66,1,14,-0.3316310358480426,13.330434782608696,-0.22231414039886202,115,-0.10931689544918058
1394,66,1,9,-0.22231414039886202,13.330434782608696,-0.22231414039886202,115,0
1494,66,1,27,0.9801717095421246,13.330434782608696,-0.22231414039886202,115,1.2024858499409867
2986,66,1,11,-0.5502648267464039,13.330434782608696,-0.22231414039886202,115,-0.3279506863475419
6225,66,1,26,1.0894886049913053,13.330434782608696,-0.22231414039886202,115,1.3118027453901673
7664,66,1,5,-1.2608246471660778,13.330434782608696,-0.22231414039886202,115,-1.0385105067672158
2798,66,1,14,0.5975625754699925,13.330434782608696,-0.22231414039886202,115,0.8198767158688545
6101,66,1,19,1.1441470527158955,13.330434782608696,-0.22231414039886202,115,1.3664611931147574
3219,66,1,18,0.4882456800208119,13.330434782608696,-0.22231414039886202,115,0.7105598204196739
4116,66,1,7,-0.49560637902181354,13.330434782608696,-0.22231414039886202,115,-0.2732922386229515
6592,66,1,3,-0.9875324085431262,13.330434782608696,-0.22231414039886202,115,-0.7652182681442642
3087,66,1,6,-1.5887753335136194,13.330434782608696,-0.22231414039886202,115,-1.3664611931147574
6252,40,1,21,-0.22231414039886202,12.868217054263566,-0.6739878246966392,129,0.4516736842977772
4195,66,1,14,0.6522210231945827,13.330434782608696,-0.22231414039886202,115,0.8745351635934447
6800,66,1,11,0.2696118891224507,13.330434782608696,-0.22231414039886202,115,0.4919260295213127
3739,66,1,22,0.324270336847041,13.330434782608696,-0.22231414039886202,115,0.546584477245903
3373,66,1,19,0.7068794709191731,13.330434782608696,-0.22231414039886202,115,0.9291936113180351
7415,66,1,21,0.10563654594867979,13.330434782608696,-0.22231414039886202,115,0.3279506863475418
5303,66,1,11,0.5975625754699925,13.330434782608696,-0.22231414039886202,115,0.8198767158688545
4107,66,1,10,-0.6595817221955844,13.330434782608696,-0.22231414039886202,115,-0.4372675817967224
6236,66,1,24,0.870854814092944,13.330434782608696,-0.22231414039886202,115,1.093168954491806
1191,66,1,6,-0.9875324085431262,13.330434782608696,-0.22231414039886202,115,-0.7652182681442642
639,66,1,10,0.05097809822408949,13.330434782608696,-0.22231414039886202,115,0.2732922386229515
1155,66,1,11,-1.5887753335136194,13.330434782608696,-0.22231414039886202,115,-1.3664611931147574
6936,66,1,22,-0.003680349500500814,13.330434782608696,-0.22231414039886202,115,0.2186337908983612
5148,66,1,16,0.3789287845716313,13.330434782608696,-0.22231414039886202,115,0.6012429249704934
6320,66,1,15,0.05097809822408949,13.330434782608696,-0.22231414039886202,115,0.2732922386229515
46,66,1,15,-0.7142401699201747,13.330434782608696,-0.22231414039886202,115,-0.4919260295213127
7641,66,1,22,0.8161963663683537,13.330434782608696,-0.22231414039886202,115,1.0385105067672158
5149,66,1,4,-1.3701415426152583,13.330434782608696,-0.22231414039886202,115,-1.1478274022163963
6357,67,0,10,-1.5341168857890293,9.797297297297296,-0.9646349507125547,74,-0.5694819350764746
4426,67,0,8,-1.315483094890668,9.797297297297296,-0.9646349507125547,74,-0.3508481441781133
5384,67,0,23,1.034830157266715,9.797297297297296,-0.9646349507125547,74,1.9994651079792696
5269,71,0,20,0.1602949936732701,10.629213483146067,-0.730821946196174,89,0.8911169398694441
5066,67,0,8,-0.22231414039886202,9.797297297297296,-0.9646349507125547,74,0.7423208103136927
2173,67,0,9,-0.8235570653693554,9.797297297297296,-0.9646349507125547,74,0.14107788534319932
6715,67,0,6,-1.6980922289628002,9.797297297297296,-0.9646349507125547,74,-0.7334572782502455
5602,67,0,18,-1.0968493039923068,9.797297297297296,-0.9646349507125547,74,-0.13221435327975217
4226,67,0,16,-1.2061661994414874,9.797297297297296,-0.9646349507125547,74,-0.24153124872893272
856,67,0,15,0.3789287845716313,9.797297297297296,-0.9646349507125547,74,1.343563735284186
396,67,0,10,-1.4247999903398487,9.797297297297296,-0.9646349507125547,74,-0.46016503962729405
1917,67,0,8,-1.5887753335136194,9.797297297297296,-0.9646349507125547,74,-0.6241403828010648
1248,67,0,8,-1.9167260198611613,9.797297297297296,-0.9646349507125547,74,-0.9520910691486066
950,67,0,9,-0.8235570653693554,9.797297297297296,-0.9646349507125547,74,0.14107788534319932
4832,67,0,4,-1.6434337812382098,9.797297297297296,-0.9646349507125547,74,-0.6787988305256552
2520,67,0,5,-1.8074091244119808,9.797297297297296,-0.9646349507125547,74,-0.8427741736994261
7210,67,0,6,-1.2608246471660778,9.797297297297296,-0.9646349507125547,74,-0.2961896964535231
4040,67,0,5,-1.3701415426152583,9.797297297297296,-0.9646349507125547,74,-0.40550659190270366
7077,67,0,7,-1.0421908562677165,9.797297297297296,-0.9646349507125547,74,-0.07755590555516179
2309,67,0,4,-1.8074091244119808,9.797297297297296,-0.9646349507125547,74,-0.8427741736994261
5073,67,0,9,-2.026042915310342,9.797297297297296,-0.9646349507125547,74,-1.0614079645977874
7316,67,0,12,-0.38628948357263293,9.797297297297296,-0.9646349507125547,74,0.5783454671399217
2550,67,0,6,-1.6980922289628002,9.797297297297296,-0.9646349507125547,74,-0.7334572782502455
3940,67,0,9,-1.0421908562677165,9.797297297297296,-0.9646349507125547,74,-0.07755590555516179
6943,67,0,7,-1.0968493039923068,9.797297297297296,-0.9646349507125547,74,-0.13221435327975217
2722,67,0,9,0.10563654594867979,9.797297297297296,-0.9646349507125547,74,1.0702714966612346
5867,67,0,10,-1.5887753335136194,9.797297297297296,-0.9646349507125547,74,-0.6241403828010648
4080,67,0,8,-1.5341168857890293,9.797297297297296,-0.9646349507125547,74,-0.5694819350764746
2992,67,0,15,-0.5502648267464039,9.797297297297296,-0.9646349507125547,74,0.4143701239661508
6700,67,0,11,-1.7527506766873904,9.797297297297296,-0.9646349507125547,74,-0.7881157259748357
3287,67,0,8,-1.0421908562677165,9.797297297297296,-0.9646349507125547,74,-0.07755590555516179
4363,67,0,4,-1.5887753335136194,9.797297297297296,-0.9646349507125547,74,-0.6241403828010648
1545,67,0,9,1.0894886049913053,9.797297297297296,-0.9646349507125547,74,2.05412355570386
1181,67,0,17,-0.11299724494968141,9.797297297297296,-0.9646349507125547,74,0.8516377057628732
735,67,0,6,-0.5502648267464039,9.797297297297296,-0.9646349507125547,74,0.4143701239661508
3616,67,0,4,-1.2061661994414874,9.797297297297296,-0.9646349507125547,74,-0.24153124872893272
3846,67,0,20,-0.7142401699201747,9.797297297297296,-0.9646349507125547,74,0.25039478079238
7125,67,0,6,0.7615379186437634,9.797297297297296,-0.9646349507125547,74,1.726172869356318
1959,67,0,5,-1.8074091244119808,9.797297297297296,-0.9646349507125547,74,-0.8427741736994261
7001,67,0,11,-0.6049232744709941,9.797297297297296,-0.9646349507125547,74,0.35971167624156053
5963,67,0,12,-0.6595817221955844,9.797297297297296,-0.9646349507125547,74,0.30505322851697025
5853,67,0,6,-1.5341168857890293,9.797297297297296,-0.9646349507125547,74,-0.5694819350764746
7060,67,0,6,-1.4794584380644389,9.797297297297296,-0.9646349507125547,74,-0.5148234873518842
3270,67,0,6,-1.6434337812382098,9.797297297297296,-0.9646349507125547,74,-0.6787988305256552
430,67,0,8,-1.4247999903398487,9.797297297297296,-0.9646349507125547,74,-0.46016503962729405
3039,67,0,23,0.7068794709191731,9.797297297297296,-0.9646349507125547,74,1.671514421631728
1880,67,0,10,0.2696118891224507,9.797297297297296,-0.9646349507125547,74,1.2342468398350053
1645,67,0,10,-1.5341168857890293,9.797297297297296,-0.9646349507125547,74,-0.5694819350764746
2239,67,0,3,-1.4247999903398487,9.797297297297296,-0.9646349507125547,74,-0.46016503962729405
7008,67,0,21,0.8161963663683537,9.797297297297296,-0.9646349507125547,74,1.7808313170809082
504,67,0,1,-0.9875324085431262,9.797297297297296,-0.9646349507125547,74,-0.02289745783057151
4329,67,0,22,-0.4409479312972232,9.797297297297296,-0.9646349507125547,74,0.5236870194153315
6265,67,0,10,-1.8074091244119808,9.797297297297296,-0.9646349507125547,74,-0.8427741736994261
4548,67,0,10,-1.6980922289628002,9.797297297297296,-0.9646349507125547,74,-0.7334572782502455
6088,67,0,8,-0.9875324085431262,9.797297297297296,-0.9646349507125547,74,-0.02289745783057151
6273,67,0,12,-0.11299724494968141,9.797297297297296,-0.9646349507125547,74,0.8516377057628732
6301,67,0,12,-0.6049232744709941,9.797297297297296,-0.9646349507125547,74,0.35971167624156053
3997,67,0,20,0.1602949936732701,9.797297297297296,-0.9646349507125547,74,1.1249299443858247
6813,67,0,10,-0.49560637902181354,9.797297297297296,-0.9646349507125547,74,0.46902857169074114
989,67,0,21,0.10563654594867979,9.797297297297296,-0.9646349507125547,74,1.0702714966612346
2562,67,0,7,-1.9167260198611613,9.797297297297296,-0.9646349507125547,74,-0.9520910691486066
6707,67,0,8,-1.4794584380644389,9.797297297297296,-0.9646349507125547,74,-0.5148234873518842
6598,67,0,15,-0.49560637902181354,9.797297297297296,-0.9646349507125547,74,0.46902857169074114
6962,67,0,24,0.9801717095421246,9.797297297297296,-0.9646349507125547,74,1.9448066602546792
653,67,0,10,-1.0968493039923068,9.797297297297296,-0.9646349507125547,74,-0.13221435327975217
2346,67,0,8,-0.5502648267464039,9.797297297297296,-0.9646349507125547,74,0.4143701239661508
6078,67,0,6,-0.8782155130939456,9.797297297297296,-0.9646349507125547,74,0.08641943761860904
5830,67,0,8,-1.9713844675857517,9.797297297297296,-0.9646349507125547,74,-1.006749516873197
8,67,0,6,-1.9167260198611613,9.797297297297296,-0.9646349507125547,74,-0.9520910691486066
6344,67,0,6,-0.9328739608185359,9.797297297297296,-0.9646349507125547,74,0.031760989894018765
2843,67,0,8,-1.3701415426152583,9.797297297297296,-0.9646349507125547,74,-0.40550659190270366
2167,67,0,6,-1.8620675721365711,9.797297297297296,-0.9646349507125547,74,-0.8974326214240165
640,68,1,8,-0.11299724494968141,10.64,-0.6076561968572236,100,0.49465895190754217
429,68,1,22,-0.8782155130939456,10.64,-0.6076561968572236,100,-0.270559316236722
829,68,1,13,-0.5502648267464039,10.64,-0.6076561968572236,100,0.05739137011081974
5020,68,1,5,-1.4247999903398487,10.64,-0.6076561968572236,100,-0.8171437934826251
1,68,1,7,-1.8074091244119808,10.64,-0.6076561968572236,100,-1.1997529275547572
1151,68,1,7,-0.7688986176447651,10.64,-0.6076561968572236,100,-0.16124242078754147
4301,68,1,8,-0.9328739608185359,10.64,-0.6076561968572236,100,-0.3252177639613123
281,68,1,14,0.2696118891224507,10.64,-0.6076561968572236,100,0.8772680859796743
495,68,1,4,-1.4794584380644389,10.64,-0.6076561968572236,100,-0.8718022412072153
5467,68,1,6,-1.6434337812382098,10.64,-0.6076561968572236,100,-1.0357775843809862
6081,68,1,7,-1.6434337812382098,10.64,-0.6076561968572236,100,-1.0357775843809862
3319,68,1,16,1.1441470527158955,10.64,-0.6076561968572236,100,1.751803249573119
3096,68,1,5,-1.3701415426152583,10.64,-0.6076561968572236,100,-0.7624853457580347
3555,68,1,13,-0.11299724494968141,10.64,-0.6076561968572236,100,0.49465895190754217
1825,68,1,9,-1.2608246471660778,10.64,-0.6076561968572236,100,-0.6531684503088542
3793,68,1,8,-1.6980922289628002,10.64,-0.6076561968572236,100,-1.0904360321055766
1300,68,1,5,-1.6434337812382098,10.64,-0.6076561968572236,100,-1.0357775843809862
6000,68,1,25,0.870854814092944,10.64,-0.6076561968572236,100,1.4785110109501676
2005,68,1,5,-1.4794584380644389,10.64,-0.6076561968572236,100,-0.8718022412072153
2059,68,1,15,-0.22231414039886202,10.64,-0.6076561968572236,100,0.3853420564583616
6973,68,1,1,-0.05833879722509112,10.64,-0.6076561968572236,100,0.5493173996321324
1378,68,1,19,-0.3316310358480426,10.64,-0.6076561968572236,100,0.276025161009181
2675,68,1,4,-1.6980922289628002,10.64,-0.6076561968572236,100,-1.0904360321055766
2587,68,1,9,-1.4794584380644389,10.64,-0.6076561968572236,100,-0.8718022412072153
2572,68,1,21,0.21495344139786038,10.64,-0.6076561968572236,100,0.822609638255084
3114,68,1,14,0.1602949936732701,10.64,-0.6076561968572236,100,0.7679511905304937
1307,68,1,17,-0.05833879722509112,10.64,-0.6076561968572236,100,0.5493173996321324
7598,51,1,7,-0.3316310358480426,14.067796610169491,-0.22879904097635578,59,-0.10283199487168682
7131,68,1,15,0.10563654594867979,10.64,-0.6076561968572236,100,0.7132927428059034
2654,68,1,16,-0.7142401699201747,10.64,-0.6076561968572236,100,-0.10658397306295109
5939,68,1,7,-0.5502648267464039,10.64,-0.6076561968572236,100,0.05739137011081974
2554,68,1,5,-0.22231414039886202,10.64,-0.6076561968572236,100,0.3853420564583616
3505,68,1,5,-1.4247999903398487,10.64,-0.6076561968572236,100,-0.8171437934826251
2030,68,1,8,-0.9875324085431262,10.64,-0.6076561968572236,100,-0.3798762116859026
6420,68,1,17,-0.22231414039886202,10.64,-0.6076561968572236,100,0.3853420564583616
580,68,1,9,-0.49560637902181354,10.64,-0.6076561968572236,100,0.11204981783541007
3115,68,1,5,-0.38628948357263293,10.64,-0.6076561968572236,100,0.22136671328459068
1520,68,1,16,-0.05833879722509112,10.64,-0.6076561968572236,100,0.5493173996321324
3911,68,1,6,-1.7527506766873904,10.64,-0.6076561968572236,100,-1.1450944798301668
5799,68,1,22,1.3081223958896664,10.64,-0.6076561968572236,100,1.91577859274689
6580,68,1,3,-1.2608246471660778,10.64,-0.6076561968572236,100,-0.6531684503088542
6629,68,1,5,-1.0968493039923068,10.64,-0.6076561968572236,100,-0.48919310713508324
3453,68,1,8,-0.9328739608185359,10.64,-0.6076561968572236,100,-0.3252177639613123
3249,68,1,14,-1.0421908562677165,10.64,-0.6076561968572236,100,-0.43453465941049285
4480,68,1,9,-1.5887753335136194,10.64,-0.6076561968572236,100,-0.9811191366563958
775,68,1,10,-1.315483094890668,10.64,-0.6076561968572236,100,-0.7078268980334443
1519,68,1,6,-0.05833879722509112,10.64,-0.6076561968572236,100,0.5493173996321324
1799,34,0,11,0.4882456800208119,13.353846153846154,-0.35349441493787875,65,0.8417400949586906
1197,68,1,26,0.6522210231945827,10.64,-0.6076561968572236,100,1.2598772200518065
7483,68,1,8,-0.4409479312972232,10.64,-0.6076561968572236,100,0.1667082655600004
2179,68,1,6,-0.05833879722509112,10.64,-0.6076561968572236,100,0.5493173996321324
3551,68,1,21,0.870854814092944,10.64,-0.6076561968572236,100,1.4785110109501676
14,68,1,11,-0.2769725881234523,10.64,-0.6076561968572236,100,0.3306836087337713
7311,68,1,10,-0.6595817221955844,10.64,-0.6076561968572236,100,-0.05192552533836081
6002,68,1,7,-0.4409479312972232,10.64,-0.6076561968572236,100,0.1667082655600004
669,68,1,13,0.21495344139786038,10.64,-0.6076561968572236,100,0.822609638255084
4758,68,1,7,-1.4247999903398487,10.64,-0.6076561968572236,100,-0.8171437934826251
2746,68,1,24,0.870854814092944,10.64,-0.6076561968572236,100,1.4785110109501676
1281,68,1,15,0.21495344139786038,10.64,-0.6076561968572236,100,0.822609638255084
2128,68,1,12,-2.0807013630349322,10.64,-0.6076561968572236,100,-1.4730451661777086
7023,68,1,9,-1.1515077517168972,10.64,-0.6076561968572236,100,-0.5438515548596736
1801,68,1,5,-0.003680349500500814,10.64,-0.6076561968572236,100,0.6039758473567228
4852,68,1,4,-1.5341168857890293,10.64,-0.6076561968572236,100,-0.9264606889318057
6519,68,1,10,-0.8235570653693554,10.64,-0.6076561968572236,100,-0.21590086851213175
4466,68,1,21,0.6522210231945827,10.64,-0.6076561968572236,100,1.2598772200518065
2350,68,1,3,-1.9713844675857517,10.64,-0.6076561968572236,100,-1.363728270728528
3101,68,1,12,0.05097809822408949,10.64,-0.6076561968572236,100,0.6586342950813131
5260,68,1,27,1.1441470527158955,10.64,-0.6076561968572236,100,1.751803249573119
929,68,1,5,-1.6434337812382098,10.64,-0.6076561968572236,100,-1.0357775843809862
4316,68,1,25,1.034830157266715,10.64,-0.6076561968572236,100,1.6424863541239385
4425,68,1,8,-1.5341168857890293,10.64,-0.6076561968572236,100,-0.9264606889318057
7412,70,0,19,0.8161963663683537,13.1,-0.24053362297372546,90,1.0567299893420792
6804,68,1,13,0.2696118891224507,10.64,-0.6076561968572236,100,0.8772680859796743
376,68,1,7,-0.7142401699201747,10.64,-0.6076561968572236,100,-0.10658397306295109
4133,68,1,14,-0.003680349500500814,10.64,-0.6076561968572236,100,0.6039758473567228
240,68,1,14,-1.0968493039923068,10.64,-0.6076561968572236,100,-0.48919310713508324
6220,68,1,9,-0.22231414039886202,10.64,-0.6076561968572236,100,0.3853420564583616
645,68,1,4,-0.2769725881234523,10.64,-0.6076561968572236,100,0.3306836087337713
5445,68,1,9,-1.315483094890668,10.64,-0.6076561968572236,100,-0.7078268980334443
2227,68,1,12,-1.3701415426152583,10.64,-0.6076561968572236,100,-0.7624853457580347
5309,68,1,8,-0.05833879722509112,10.64,-0.6076561968572236,100,0.5493173996321324
4291,68,1,6,-1.0421908562677165,10.64,-0.6076561968572236,100,-0.43453465941049285
3852,68,1,11,-0.3316310358480426,10.64,-0.6076561968572236,100,0.276025161009181
3240,68,1,12,-0.11299724494968141,10.64,-0.6076561968572236,100,0.49465895190754217
2593,68,1,21,1.034830157266715,10.64,-0.6076561968572236,100,1.6424863541239385
43,68,1,13,-0.16765569267427172,10.64,-0.6076561968572236,100,0.4400005041829519
6303,68,1,3,-0.8235570653693554,10.64,-0.6076561968572236,100,-0.21590086851213175
1375,68,1,6,-1.7527506766873904,10.64,-0.6076561968572236,100,-1.1450944798301668
7336,68,1,17,0.324270336847041,10.64,-0.6076561968572236,100,0.9319265337042646
7144,68,1,11,0.6522210231945827,10.64,-0.6076561968572236,100,1.2598772200518065
7055,68,1,12,0.9801717095421246,10.64,-0.6076561968572236,100,1.5878279063993483
1985,68,1,17,0.1602949936732701,10.64,-0.6076561968572236,100,0.7679511905304937
7387,68,1,10,-1.6980922289628002,10.64,-0.6076561968572236,100,-1.0904360321055766
3337,68,1,1,-1.8620675721365711,10.64,-0.6076561968572236,100,-1.2544113752793475
4538,68,1,8,-1.5887753335136194,10.64,-0.6076561968572236,100,-0.9811191366563958
3734,68,1,9,-0.8782155130939456,10.64,-0.6076561968572236,100,-0.270559316236722
7720,68,1,8,-0.38628948357263293,10.64,-0.6076561968572236,100,0.22136671328459068
5379,68,1,5,-1.6980922289628002,10.64,-0.6076561968572236,100,-1.0904360321055766
2788,68,1,7,-1.6434337812382098,10.64,-0.6076561968572236,100,-1.0357775843809862
6829,68,1,9,-0.7142401699201747,10.64,-0.6076561968572236,100,-0.10658397306295109
496,68,1,6,-1.0421908562677165,10.64,-0.6076561968572236,100,-0.43453465941049285
7658,68,1,8,-1.2061661994414874,10.64,-0.6076561968572236,100,-0.5985100025842638
3293,68,1,12,-1.1515077517168972,10.64,-0.6076561968572236,100,-0.5438515548596736
974,69,0,10,0.5975625754699925,15.275862068965518,0.42604813605834707,58,0.1715144394116454
2646,69,0,18,0.5429041277454022,15.275862068965518,0.42604813605834707,58,0.11685599168705513
505,69,0,20,0.1602949936732701,15.275862068965518,0.42604813605834707,58,-0.26575314238507697
4986,69,0,9,-0.05833879722509112,15.275862068965518,0.42604813605834707,58,-0.4843869332834382
2794,69,0,14,0.4882456800208119,15.275862068965518,0.42604813605834707,58,0.06219754396246485
1318,69,0,18,1.0894886049913053,15.275862068965518,0.42604813605834707,58,0.6634404689329583
5342,69,0,5,-0.5502648267464039,15.275862068965518,0.42604813605834707,58,-0.9763129628047509
28,69,0,26,1.5267561867880277,15.275862068965518,0.42604813605834707,58,1.1007080507296807
2233,69,0,10,-0.38628948357263293,15.275862068965518,0.42604813605834707,58,-0.81233761963098
243,69,0,18,0.1602949936732701,15.275862068965518,0.42604813605834707,58,-0.26575314238507697
5147,69,0,11,0.21495344139786038,15.275862068965518,0.42604813605834707,58,-0.2110946946604867
1533,69,0,6,-0.8235570653693554,15.275862068965518,0.42604813605834707,58,-1.2496052014277024
5416,69,0,14,0.5975625754699925,15.275862068965518,0.42604813605834707,58,0.1715144394116454
4222,69,0,22,1.417439291338847,15.275862068965518,0.42604813605834707,58,0.9913911552804999
7668,69,0,10,0.7068794709191731,15.275862068965518,0.42604813605834707,58,0.28083133486082607
4878,69,0,23,1.034830157266715,15.275862068965518,0.42604813605834707,58,0.6087820212083679
2613,69,0,26,2.0186822163093403,15.275862068965518,0.42604813605834707,58,1.5926340802509933
5780,69,0,17,0.5975625754699925,15.275862068965518,0.42604813605834707,58,0.1715144394116454
6406,69,0,9,-1.315483094890668,15.275862068965518,0.42604813605834707,58,-1.741531230949015
3149,69,0,18,0.9255132618175343,15.275862068965518,0.42604813605834707,58,0.4994651257591873
2997,69,0,6,-0.3316310358480426,15.275862068965518,0.42604813605834707,58,-0.7576791719063897
3804,69,0,23,1.3081223958896664,15.275862068965518,0.42604813605834707,58,0.8820742598313194
2440,69,0,15,-0.05833879722509112,15.275862068965518,0.42604813605834707,58,-0.4843869332834382
3562,69,0,27,1.8547068731355694,15.275862068965518,0.42604813605834707,58,1.4286587370772224
1902,69,0,11,0.9255132618175343,15.275862068965518,0.42604813605834707,58,0.4994651257591873
7544,69,0,21,1.253463948165076,15.275862068965518,0.42604813605834707,58,0.827415812106729
1742,69,0,1,-0.16765569267427172,15.275862068965518,0.42604813605834707,58,-0.5937038287326188
6546,69,0,22,2.2373160072077014,15.275862068965518,0.42604813605834707,58,1.8112678711493544
3600,69,0,10,0.21495344139786038,15.275862068965518,0.42604813605834707,58,-0.2110946946604867
3673,69,0,4,0.1602949936732701,15.275862068965518,0.42604813605834707,58,-0.26575314238507697
3450,69,0,3,-1.0421908562677165,15.275862068965518,0.42604813605834707,58,-1.4682389923260635
6667,69,0,22,1.6360730822372083,15.275862068965518,0.42604813605834707,58,1.2100249461788612
7317,69,0,17,0.2696118891224507,15.275862068965518,0.42604813605834707,58,-0.15643624693589636
3522,69,0,11,-0.49560637902181354,15.275862068965518,0.42604813605834707,58,-0.9216545150801606
4234,69,0,17,0.3789287845716313,15.275862068965518,0.42604813605834707,58,-0.047119351486715755
7590,69,0,16,0.21495344139786038,15.275862068965518,0.42604813605834707,58,-0.2110946946604867
6951,69,0,17,0.3789287845716313,15.275862068965518,0.42604813605834707,58,-0.047119351486715755
4190,69,0,22,1.3627808436142568,15.275862068965518,0.42604813605834707,58,0.9367327075559098
4840,69,0,28,0.9255132618175343,15.275862068965518,0.42604813605834707,58,0.4994651257591873
207,69,0,17,0.5429041277454022,15.275862068965518,0.42604813605834707,58,0.11685599168705513
205,69,0,24,1.253463948165076,15.275862068965518,0.42604813605834707,58,0.827415812106729
1993,69,0,16,1.417439291338847,15.275862068965518,0.42604813605834707,58,0.9913911552804999
7162,69,0,5,-0.6049232744709941,15.275862068965518,0.42604813605834707,58,-1.0309714105293413
2846,69,0,15,-0.05833879722509112,15.275862068965518,0.42604813605834707,58,-0.4843869332834382
3347,69,0,22,0.8161963663683537,15.275862068965518,0.42604813605834707,58,0.3901482303100066
7294,69,0,14,0.324270336847041,15.275862068965518,0.42604813605834707,58,-0.10177779921130609
2538,69,0,13,-0.2769725881234523,15.275862068965518,0.42604813605834707,58,-0.7030207241817994
6979,69,0,20,0.9801717095421246,15.275862068965518,0.42604813605834707,58,0.5541235734837775
6059,69,0,12,-0.7142401699201747,15.275862068965518,0.42604813605834707,58,-1.1402883059785218
880,69,0,12,-0.11299724494968141,15.275862068965518,0.42604813605834707,58,-0.5390453810080285
1690,69,0,7,-1.5341168857890293,15.275862068965518,0.42604813605834707,58,-1.9601650218473763
2162,69,0,10,1.253463948165076,15.275862068965518,0.42604813605834707,58,0.827415812106729
980,69,0,21,0.21495344139786038,15.275862068965518,0.42604813605834707,58,-0.2110946946604867
2523,69,0,9,-0.5502648267464039,15.275862068965518,0.42604813605834707,58,-0.9763129628047509
6722,69,0,25,1.417439291338847,15.275862068965518,0.42604813605834707,58,0.9913911552804999
2969,69,0,28,1.253463948165076,15.275862068965518,0.42604813605834707,58,0.827415812106729
827,69,0,9,-1.2608246471660778,15.275862068965518,0.42604813605834707,58,-1.6868727832244248
6691,69,0,10,0.3789287845716313,15.275862068965518,0.42604813605834707,58,-0.047119351486715755
6074,70,0,18,0.5975625754699925,13.1,-0.24053362297372546,90,0.838096198443718
877,70,0,8,-1.0421908562677165,13.1,-0.24053362297372546,90,-0.801657233293991
5684,70,0,9,0.3789287845716313,13.1,-0.24053362297372546,90,0.6194624075453568
689,70,0,18,1.1988055004404858,13.1,-0.24053362297372546,90,1.4393391234142112
3426,70,0,2,-1.5887753335136194,13.1,-0.24053362297372546,90,-1.348241710539894
4016,70,0,11,-0.38628948357263293,13.1,-0.24053362297372546,90,-0.14575586059890747
7165,70,0,6,-1.5341168857890293,13.1,-0.24053362297372546,90,-1.293583262815304
4843,70,0,21,-0.003680349500500814,13.1,-0.24053362297372546,90,0.23685327347322466
2247,70,0,16,-0.22231414039886202,13.1,-0.24053362297372546,90,0.018219482574863444
194,70,0,10,-0.38628948357263293,13.1,-0.24053362297372546,90,-0.14575586059890747
1268,70,0,16,0.4335872322962216,13.1,-0.24053362297372546,90,0.674120855269947
6021,70,0,4,-0.6595817221955844,13.1,-0.24053362297372546,90,-0.4190480992218589
4880,70,0,10,-0.49560637902181354,13.1,-0.24053362297372546,90,-0.2550727560480881
5945,70,0,8,-1.5341168857890293,13.1,-0.24053362297372546,90,-1.293583262815304
5209,70,0,19,1.034830157266715,13.1,-0.24053362297372546,90,1.2753637802404403
6757,70,0,22,1.1441470527158955,13.1,-0.24053362297372546,90,1.3846806756896208
5413,70,0,20,-0.16765569267427172,13.1,-0.24053362297372546,90,0.07287793029945375
